fishnetid,CO2,CO2psqkm
1,2145216.6627030736,230580.25267892407
3,2655307.515476104,285321.63227785286
7,2066591.893907347,221995.1157331536
9,2075474.21986987,222949.2629868592
11,3923790.719171021,421497.044183332
13,889415.9868764442,95541.84622694814
14,519596.0733438308,55798.59674717968
16,1733373.5571301314,186144.2321996853
18,1974876.468914292,212078.84618008003
21,7373304.112740293,791807.4134653232
23,3277102.741389572,351922.8565164153
25,1882283.5914115908,202074.3025706463
27,1785273.0745834052,191659.64846673617
29,7276262.3071486335,781149.8956623629
30,3369481.903484688,361733.85815920646
33,7136658.345327697,765930.6522209338
34,6993255.679913366,750540.1863001767
35,6454032.884353558,692668.9463569267
36,2412581.902822284,258926.5649202844
38,899564.126434495,96544.30753652431
41,5721533.634277224,613868.5829222135
43,4464935.085655881,479046.9739530757
45,4516597.315530313,484589.8619043914
47,2625662.7114450466,281709.7566726234
49,3098675.3878714927,332358.91980455606
50,5068806.78045233,543672.0325217273
51,4367840.894398992,468487.5631771956
52,3930731.800617381,421603.9474183184
55,5985802.163261174,641832.6640344813
57,3448199.7197836107,369736.1108682555
62,976897.0003272753,104716.79195374562
63,3141733.0006045974,336772.65964417305
65,808923.1101196224,86711.12000609578
68,5637281.568555181,604095.0437508004
72,7277188.335229477,779354.1145516733
76,808782.6255241983,86590.5924303953
81,7702997.723989005,824705.0757028589
83,4408748.461933661,472013.281625507
85,5611801.617528771,600815.6101878677
87,958919.597983242,102633.38867727193
89,2147398.7468906734,229836.58973937115
92,2671149.0650979504,285806.4792127889
97,855888.726772228,91550.0568896724
99,1452539.2262060195,155323.24116675396
