fishnetid,CO2,CO2psqkm
10,524376.7885167812,513303.17463866767
102,769389.1483869551,752408.6771459687
105,516617.7994904801,505216.00924529484
108,908659.5102904426,888605.332616675
112,894207.0270974115,874386.5770330403
115,2751161.4535995065,2690180.879127859
117,2578048.901050295,2520905.4343180303
119,2928884.113859308,2863964.2468008543
125,3465990.372604133,3389165.3343069195
129,508380.95368147595,497112.490114796
132,2037318.4279749459,1991966.2274765165
135,1939096.4572884343,1895930.7498029568
137,488874.61163200386,477991.90468699054
139,4385739.739615974,4288109.96055257
143,3365216.7132679634,3290304.524282123
147,2824862.027320563,2761978.529442038
15,1810783.8607385315,1772371.9970536258
151,1391089.5938711562,1360122.9205685284
154,661795.3676501324,647000.2125915908
158,1189123.8054998235,1162539.6498139233
160,4577402.2279804405,4475069.423855878
162,2582376.9126620456,2524645.0687869596
164,1207552.7386264936,1180556.58410099
169,3489591.1576462965,3411577.5528493724
173,2171740.0355073404,2123188.42553421
175,1797840.6373541015,1757647.9549927118
179,2155026.081410578,2106848.1300554904
181,2352108.633421462,2299524.6873160833
186,685535.2936141166,670144.0270845493
188,2137561.8454155023,2089570.4664264247
19,953338.6032756462,933024.8412610368
190,2791630.787547391,2728954.607483915
198,3989768.6248057866,3900192.5039733313
200,2695014.704385633,2634507.696208676
208,2409688.4755848767,2355357.6079168194
210,1517085.0047855799,1482879.5274096928
214,2887719.348363391,2822610.3936715033
216,1210725.7229681897,1183427.6802120118
218,5269736.515949545,5150920.59422585
221,3091135.442621992,3021440.09719508
228,4626653.303502314,4521895.491968222
230,4773339.118704923,4665260.011198193
232,5001123.83943191,4887887.174773493
234,5812360.231630844,5680755.354893589
237,7627606.218786956,7454900.100064146
24,1663757.536593675,1628147.7576712014
243,659821.2444578476,644881.4110533962
250,2322037.525380573,2269239.826387299
252,5403896.621170581,5281024.658903642
26,315609.84402825614,308854.77514086734
261,716568.07350995,700274.9925240311
263,898275.8085552234,877851.1189300186
265,1938385.150030317,1894125.825644202
270,5439124.418325134,5314932.395904786
272,1732814.7508915383,1693249.2341204956
274,1356486.5018929043,1325513.722251188
276,3213745.064612517,3140365.3313280665
278,522834.7683239797,510896.8345177471
280,544595.3629278099,532160.5674863086
282,3642320.770590792,3559155.3292415757
289,1018239.9578012942,994990.392256792
29,508707.25802193256,497819.2815013232
292,1076559.707438616,1051978.5217476608
294,2446392.7516782563,2390300.5438402165
297,2364012.9176187785,2309809.558890497
299,2517291.4915410606,2459573.679289387
302,6744006.609886228,6589376.401727393
307,1563594.9008117833,1527743.9565623829
309,302582.6188236236,295644.841914367
31,96685.49056577243,94616.10913945021
311,2874485.1879207115,2808577.4466225207
318,2482977.9310412584,2425809.849015028
321,3660588.1687727626,3576306.7895125863
325,855399.9987051401,835705.2697746819
329,2398739.6259524645,2343511.046598483
333,6304088.324740557,6158942.999869211
335,5011255.902512585,4895876.750360908
339,2495883.0357679687,2438417.826619046
342,3114740.7323267614,3043026.944035094
346,4062807.340624202,3969265.267452127
35,2220250.6549572507,2172307.2813242506
350,829577.8374913149,810398.4323260773
353,1666647.9915978916,1628115.9628308862
355,606652.4724907608,592626.9850216416
358,2719481.6226130994,2656608.6316515417
361,2243759.5433161748,2191884.9976981697
367,2525114.8635776103,2466494.4011986125
369,1822376.4438810614,1780070.0318798483
371,2467496.6282095015,2410213.771357864
373,1408447.759861944,1375750.6892808485
375,1872661.881898659,1829188.0950306465
379,5713315.388760629,5580680.951160561
384,870608.2350174116,850397.0921407759
387,980908.6169415234,958136.8541571618
389,3243229.827992522,3167938.349230801
39,1156647.6256138152,1131671.3513572523
393,2076646.1078109154,2028238.4980663091
397,742856.408774337,725540.0721115945
4,2258172.2937718737,2210699.844477979
402,2482580.4049502597,2424710.27341922
404,1922932.3231119032,1878107.8548925132
407,1330604.5497092619,1299587.5239750973
41,2507410.40350761,2453266.1952587664
410,451032.2546470483,440518.4779940881
412,1160035.452282692,1132994.473440513
415,5063001.340870408,4944980.36843406
418,1623519.490472041,1585674.4779723529
424,673984.6004020516,658209.3174592918
427,3563482.0178299085,3480075.1609682394
429,4307750.7930307835,4206923.581895068
431,2361894.9331873152,2306612.4225336984
435,1049543.2283425468,1024977.6204964855
437,2957671.7125753406,2888444.4511676715
441,2769625.128997947,2704799.2857527803
447,1737682.7500113463,1696844.5342127185
449,406200.26886604715,396653.93813490303
451,4883135.887784603,4768374.688044277
453,2515984.846839393,2456855.3353559915
455,779349.3492335746,761033.44150743
461,1280300.057960243,1250211.0385148728
464,654934.4258581467,639542.4600824774
466,273742.6416839528,267309.26880601945
468,512886.283904052,500832.6678215465
470,367319.7885231639,358652.11020218814
472,980245.9763324752,957115.0232399632
475,2733785.8699671743,2669276.4771731654
477,548862.2365702529,535910.6846589072
479,1458618.7136045175,1424199.5557004174
482,5272875.994691952,5148451.462237167
484,4998130.487710921,4880189.1498703435
486,3600092.570204883,3515140.8597355653
49,1253334.7864985086,1226151.3034897808
494,506191.7968964671,494247.1432153463
496,698955.190449868,682461.8815106634
498,110469.45871509376,107862.70089166012
502,692750.5750119147,676337.471720246
508,1146984.1580300357,1119809.0532539324
511,4790108.394694858,4676617.988917766
514,4231599.46933772,4131341.6251951642
516,902789.9625548112,881400.4676332963
518,1500361.8972886736,1464814.3341637212
519,3019863.2110333447,2948314.6211118596
521,604347.6351295125,590029.0325654165
53,1177649.60125352,1151995.461820649
533,3306124.0154726896,3227477.1336794845
535,3213725.2644069,3137276.386566027
539,966187.0956716796,943203.2021613973
541,4109741.841106443,4011978.3031189316
545,583763.7377557993,569877.0240500899
547,1634046.9279598736,1595175.8224035273
556,1635453.1658224212,1596392.2604181035
558,466786.850385404,455638.18689083384
560,1171198.9977399996,1143226.265645682
562,1730294.388294788,1688968.310095039
565,724581.5415501279,707275.7503213271
567,1299892.2820410677,1268845.8598470849
571,868183.7506253698,847365.1760241308
573,1212042.648956249,1182978.524813171
574,1514503.4503654756,1478186.4805505534
576,542090.4394682777,529091.4052816099
578,2959208.805401645,2888248.5861734385
580,1017331.8595139978,992936.7943031442
582,1273821.936298132,1243276.3784131622
584,2620875.8432058115,2558028.664572184
588,1313856.5611733336,1282225.351096414
591,233532.28537831837,227909.97545750783
593,606881.8482305676,592271.1153693587
598,785962.8918548564,767040.7674163088
6,618757.780293955,605749.9387615697
600,3600037.916731947,3513366.6932574417
602,4346759.448199993,4242110.839422593
604,519516.2806931505,507008.8814087799
606,536780.1434450668,523857.1151753241
610,1367247.9526401376,1334200.5699122378
612,5484225.047479703,5351667.318093438
614,1314509.2834829842,1282736.6329497998
616,1135944.2996682052,1108487.6953591448
617,692374.9802283667,675639.7707013414
619,124367.4062058214,121361.35506206218
62,975484.4079385807,954141.3302612824
622,160961.77932095574,157055.81779451063
624,3517379.4864962213,3432025.3794148955
629,3199268.793395549,3121327.993575494
631,1547427.2496421274,1509728.7237315637
633,506651.78944570746,494260.2229100917
635,4164.8149140294,4062.9528813852803
637,2746983.840722649,2679798.776457523
639,686652.2138263317,669858.24058533
641,327798.01998928515,319749.44335111184
643,94950.8202889984,92610.3600126153
645,214440.72151728146,209154.93263410748
647,3317925.422966877,3236141.267456913
649,449862.1269965502,438773.392482611
651,901376.3920362766,879158.1991531507
66,1412814.5392990217,1381902.9119976507
68,201612.39350764878,197182.00964877714
70,1124533.0448751522,1099821.701668508
72,749553.8605912981,733082.5947753672
74,455857.3629993581,445840.0070830872
8,1648032.3642045062,1613229.7671798456
82,624726.677588333,610998.4590974785
84,1466534.916184118,1434308.1641082137
86,186434.67240635975,182320.04640759696
89,2432170.2326900214,2378492.0689467955
91,1689877.3225350196,1652581.6141977487
93,1648822.4887871724,1612432.8634454724
97,4937583.093357443,4828610.296051275
